ID_Cliente,Nome,Idade,Genero,Localizacao,Status_Fidelidade
3789,Ana Costa,30,Feminino,Rio de Janeiro,Novo
3790,Ana Pereira,37,Feminino,Belo Horizonte,Inativo
3791,Pedro Oliveira,24,Feminino,Rio de Janeiro,VIP
3792,Francisca Gomes,57,Masculino,Salvador,Inativo
3793,Paulo Gomes,28,Masculino,Rio de Janeiro,Ativo
3794,Ana Lima,22,Masculino,São Paulo,Novo
3795,Maria Fernandes,68,Feminino,São Paulo,VIP
3796,João Gomes,35,Feminino,Salvador,Novo
3797,Carlos Fernandes,24,Masculino,São Paulo,Ativo
3798,Francisca Souza,28,Feminino,São Paulo,Inativo
3799,Francisca Fernandes,60,Feminino,Belo Horizonte,Novo
3800,Camila Oliveira,62,Masculino,Rio de Janeiro,Ativo
3801,Pedro Souza,44,Masculino,São Paulo,Novo
3802,Camila Silva,18,Feminino,Rio de Janeiro,Inativo
3803,João Santos,29,Masculino,Belo Horizonte,Ativo
3804,Ana Souza,27,Feminino,São Paulo,VIP
3805,Ana Almeida,30,Feminino,Salvador,Inativo
3806,Pedro Pereira,60,Feminino,Belo Horizonte,Novo
3807,Camila Pereira,51,Feminino,Rio de Janeiro,VIP
3808,João Lima,32,Feminino,Curitiba,VIP
3809,Paulo Oliveira,45,Feminino,Curitiba,VIP
3810,Camila Souza,46,Feminino,Rio de Janeiro,Inativo
3811,Pedro Costa,49,Masculino,Salvador,Ativo
3812,Ana Souza,22,Feminino,Curitiba,Novo
3813,Pedro Oliveira,45,Feminino,Curitiba,VIP
3814,Paulo Fernandes,36,Feminino,Curitiba,Ativo
3815,Carlos Gomes,52,Masculino,Salvador,Inativo
3816,Camila Oliveira,66,Masculino,Salvador,Novo
3817,Pedro Costa,54,Masculino,Rio de Janeiro,Inativo
3818,Maria Gomes,30,Feminino,Belo Horizonte,Inativo
3819,João Fernandes,35,Feminino,Belo Horizonte,Inativo
3820,Carlos Costa,62,Masculino,Curitiba,VIP
3821,Lucas Souza,59,Masculino,Salvador,Inativo
3822,Carlos Lima,37,Masculino,Rio de Janeiro,Inativo
3823,Lucas Almeida,70,Masculino,São Paulo,VIP
3824,Carlos Lima,18,Masculino,Rio de Janeiro,Ativo
3825,Juliana Gomes,39,Feminino,Salvador,Ativo
3826,Paulo Lima,63,Feminino,Curitiba,Inativo
3827,Paulo Fernandes,49,Masculino,Belo Horizonte,VIP
3828,Lucas Santos,47,Masculino,São Paulo,VIP
3829,João Almeida,26,Masculino,Rio de Janeiro,VIP
3830,Maria Souza,44,Feminino,Belo Horizonte,Ativo
3831,Paulo Pereira,58,Masculino,Belo Horizonte,Inativo
3832,Camila Gomes,64,Feminino,São Paulo,Ativo
3833,Lucas Silva,46,Masculino,Salvador,Novo
3834,Camila Fernandes,26,Masculino,Salvador,Ativo
3835,Francisca Souza,59,Masculino,Salvador,Ativo
3836,Pedro Gomes,59,Masculino,Salvador,Ativo
3837,João Costa,47,Masculino,Curitiba,VIP
3838,João Fernandes,34,Masculino,Rio de Janeiro,VIP
3839,Francisca Lima,45,Feminino,São Paulo,Inativo
3840,Carlos Gomes,33,Feminino,Rio de Janeiro,Inativo
3841,Paulo Almeida,38,Feminino,Belo Horizonte,Inativo
3842,Francisca Silva,67,Masculino,Belo Horizonte,VIP
3843,Carlos Oliveira,70,Feminino,Curitiba,VIP
3844,Lucas Souza,49,Feminino,São Paulo,Novo
3845,Camila Gomes,46,Masculino,Curitiba,Novo
3846,Carlos Fernandes,38,Masculino,Rio de Janeiro,Ativo
3847,Carlos Souza,22,Masculino,Curitiba,Ativo
3848,Carlos Santos,51,Feminino,São Paulo,Inativo
3849,João Souza,21,Feminino,Rio de Janeiro,Ativo
3850,Juliana Silva,33,Feminino,Curitiba,Ativo
3851,Maria Gomes,37,Feminino,Belo Horizonte,Ativo
3852,Paulo Oliveira,68,Feminino,Salvador,Novo
3853,Lucas Fernandes,47,Feminino,São Paulo,VIP
3854,Juliana Silva,25,Feminino,Belo Horizonte,Ativo
3855,Camila Oliveira,56,Feminino,Belo Horizonte,Ativo
3856,Lucas Lima,18,Masculino,Belo Horizonte,Ativo
3857,Carlos Souza,54,Feminino,Rio de Janeiro,Novo
3858,Maria Costa,31,Masculino,Salvador,VIP
3859,Paulo Gomes,60,Feminino,Salvador,VIP
3860,Camila Lima,65,Feminino,Salvador,VIP
3861,Carlos Fernandes,33,Masculino,Rio de Janeiro,Inativo
3862,Paulo Silva,48,Feminino,São Paulo,VIP
3863,Ana Fernandes,19,Feminino,São Paulo,VIP
3864,Lucas Silva,27,Masculino,São Paulo,VIP
3865,Ana Fernandes,18,Masculino,São Paulo,VIP
3866,João Oliveira,39,Masculino,Curitiba,Inativo
3867,João Almeida,54,Masculino,Salvador,Novo
3868,Paulo Almeida,61,Feminino,Curitiba,VIP
3869,Francisca Oliveira,53,Feminino,São Paulo,Novo
3870,Camila Almeida,52,Masculino,Salvador,Ativo
3871,Camila Fernandes,48,Masculino,Rio de Janeiro,Ativo
3872,Pedro Santos,19,Feminino,Belo Horizonte,Inativo
3873,Pedro Fernandes,50,Feminino,Salvador,Novo
3874,Juliana Oliveira,53,Masculino,Belo Horizonte,VIP
3875,Lucas Gomes,46,Feminino,Belo Horizonte,Inativo
3876,Pedro Pereira,64,Masculino,Belo Horizonte,Novo
3877,Pedro Pereira,53,Masculino,Curitiba,VIP
3878,Pedro Pereira,47,Feminino,São Paulo,VIP
3879,Pedro Costa,53,Feminino,São Paulo,Novo
3880,Maria Fernandes,50,Feminino,Belo Horizonte,Inativo
3881,Lucas Silva,46,Masculino,Curitiba,Ativo
3882,Lucas Lima,18,Feminino,Curitiba,Ativo
3883,Paulo Pereira,64,Masculino,Rio de Janeiro,Ativo
3884,Pedro Gomes,60,Feminino,São Paulo,VIP
3885,João Santos,33,Feminino,São Paulo,Novo
3886,Francisca Lima,27,Feminino,Curitiba,Ativo
3887,Pedro Silva,30,Feminino,São Paulo,Novo
3888,Carlos Almeida,63,Masculino,Salvador,VIP
3889,Francisca Gomes,49,Masculino,Salvador,Inativo
3890,Pedro Fernandes,37,Masculino,Curitiba,Novo
3891,Juliana Silva,67,Feminino,Rio de Janeiro,Inativo
3892,Pedro Silva,59,Masculino,Salvador,VIP
3893,Ana Pereira,46,Masculino,São Paulo,Inativo
3894,Ana Almeida,37,Feminino,Rio de Janeiro,Novo
3895,Carlos Gomes,68,Feminino,São Paulo,VIP
3896,Francisca Souza,34,Feminino,Belo Horizonte,Ativo
3897,João Santos,51,Feminino,Rio de Janeiro,Inativo
3898,Lucas Pereira,29,Masculino,Curitiba,Ativo
3899,Lucas Pereira,23,Masculino,Salvador,VIP
3900,Juliana Gomes,60,Masculino,Rio de Janeiro,Novo
3901,Maria Santos,53,Masculino,Belo Horizonte,Ativo
3902,Pedro Costa,31,Feminino,Salvador,Ativo
3903,Ana Costa,48,Feminino,Rio de Janeiro,VIP
3904,Ana Lima,49,Feminino,Belo Horizonte,Novo
3905,Maria Santos,37,Feminino,Rio de Janeiro,Inativo
3906,Carlos Pereira,25,Masculino,Belo Horizonte,Inativo
3907,Carlos Fernandes,64,Feminino,Belo Horizonte,VIP
3908,João Oliveira,63,Feminino,Rio de Janeiro,Inativo
3909,Lucas Silva,49,Feminino,São Paulo,Ativo
3910,Lucas Oliveira,54,Feminino,Belo Horizonte,VIP
3911,Carlos Fernandes,40,Masculino,Rio de Janeiro,Novo
3912,Camila Souza,63,Masculino,São Paulo,Ativo
3913,Maria Pereira,35,Masculino,Rio de Janeiro,Inativo
3914,Lucas Costa,37,Masculino,Salvador,VIP
3915,Juliana Souza,49,Feminino,Rio de Janeiro,Inativo
3916,Lucas Fernandes,64,Feminino,Salvador,Inativo
3917,Paulo Gomes,23,Masculino,Belo Horizonte,VIP
3918,Francisca Oliveira,60,Masculino,Rio de Janeiro,Inativo
3919,Pedro Gomes,36,Feminino,Salvador,Inativo
3920,João Pereira,35,Masculino,Curitiba,Inativo
3921,Pedro Pereira,37,Masculino,Salvador,Inativo
3922,Paulo Costa,70,Masculino,Curitiba,Novo
3923,Juliana Oliveira,54,Feminino,Salvador,Novo
3924,Maria Costa,19,Masculino,São Paulo,Novo
3925,Francisca Silva,51,Masculino,Salvador,VIP
3926,Camila Santos,26,Feminino,Salvador,Inativo
3927,Pedro Almeida,50,Feminino,Rio de Janeiro,VIP
3928,Francisca Gomes,64,Masculino,Belo Horizonte,VIP
3929,Francisca Pereira,42,Masculino,Curitiba,Ativo
3930,Camila Almeida,19,Feminino,Rio de Janeiro,Novo
3931,Ana Souza,52,Masculino,Curitiba,VIP
3932,Camila Fernandes,53,Masculino,Salvador,VIP
3933,Juliana Fernandes,19,Feminino,Curitiba,Ativo
3934,Carlos Fernandes,24,Masculino,Salvador,VIP
3935,João Oliveira,45,Feminino,São Paulo,Novo
3936,Maria Oliveira,49,Masculino,Belo Horizonte,Inativo
3937,Camila Gomes,55,Masculino,Curitiba,Inativo
3938,João Souza,46,Feminino,Salvador,Ativo
3939,Juliana Lima,47,Masculino,Salvador,Novo
3940,Juliana Gomes,49,Feminino,Salvador,Novo
3941,Camila Souza,65,Feminino,Belo Horizonte,Ativo
3942,Pedro Santos,70,Feminino,São Paulo,Inativo
3943,Paulo Souza,38,Feminino,Salvador,Novo
3944,Juliana Souza,57,Masculino,São Paulo,Novo
3945,Francisca Fernandes,47,Masculino,São Paulo,Ativo
3946,Paulo Oliveira,50,Feminino,Salvador,Ativo
3947,Pedro Souza,62,Feminino,Belo Horizonte,Inativo
3948,Paulo Lima,23,Masculino,Belo Horizonte,Novo
3949,Paulo Gomes,63,Masculino,Rio de Janeiro,VIP
3950,Carlos Gomes,58,Masculino,São Paulo,Inativo
3951,Ana Almeida,34,Feminino,Salvador,Ativo
3952,Pedro Pereira,53,Masculino,Curitiba,Ativo
3953,Juliana Gomes,28,Masculino,Rio de Janeiro,Inativo
3954,Ana Fernandes,34,Masculino,Curitiba,VIP
3955,Maria Santos,29,Masculino,São Paulo,Inativo
3956,Paulo Costa,43,Masculino,Belo Horizonte,Inativo
3957,Paulo Souza,57,Feminino,Rio de Janeiro,Inativo
3958,Maria Gomes,47,Feminino,Curitiba,Inativo
3959,Ana Souza,44,Masculino,Belo Horizonte,Inativo
3960,Francisca Lima,49,Masculino,São Paulo,Novo
3961,Pedro Silva,25,Feminino,Rio de Janeiro,Novo
3962,Carlos Almeida,21,Feminino,Salvador,VIP
3963,João Santos,59,Masculino,Salvador,Inativo
3964,Lucas Silva,63,Masculino,Rio de Janeiro,Novo
3965,Ana Silva,62,Masculino,Salvador,VIP
3966,Maria Lima,41,Feminino,Rio de Janeiro,Novo
3967,Lucas Pereira,23,Masculino,Belo Horizonte,Novo
3968,Maria Costa,28,Feminino,São Paulo,Inativo
3969,Pedro Fernandes,40,Feminino,Belo Horizonte,Inativo
3970,Francisca Fernandes,67,Feminino,Curitiba,VIP
3971,Camila Lima,20,Masculino,Salvador,VIP
3972,Juliana Silva,66,Feminino,Salvador,Ativo
3973,Carlos Almeida,64,Feminino,Belo Horizonte,Inativo
3974,Pedro Silva,65,Feminino,Salvador,Ativo
3975,Juliana Costa,58,Masculino,São Paulo,VIP
3976,Maria Almeida,66,Masculino,Rio de Janeiro,Inativo
3977,Juliana Silva,29,Masculino,Rio de Janeiro,VIP
3978,João Lima,30,Masculino,São Paulo,Inativo
3979,Juliana Pereira,65,Masculino,Salvador,Ativo
3980,Francisca Oliveira,36,Feminino,Curitiba,Inativo
3981,Paulo Gomes,68,Feminino,Curitiba,Novo
3982,Pedro Santos,49,Masculino,Salvador,Inativo
3983,Camila Gomes,37,Masculino,Rio de Janeiro,Ativo
3984,Carlos Pereira,61,Feminino,Belo Horizonte,Novo
3985,Pedro Almeida,57,Feminino,Belo Horizonte,Ativo
3986,Camila Santos,46,Feminino,Belo Horizonte,Novo
3987,Juliana Gomes,36,Masculino,Curitiba,Inativo
3988,Carlos Costa,59,Feminino,Salvador,VIP
3989,João Souza,63,Feminino,Belo Horizonte,Ativo
3990,João Lima,20,Masculino,São Paulo,Inativo
3991,Francisca Almeida,29,Masculino,Curitiba,Inativo
3992,Francisca Costa,48,Feminino,Salvador,Ativo
3993,Paulo Oliveira,25,Feminino,Rio de Janeiro,Novo
3994,Maria Souza,19,Masculino,Curitiba,Inativo
3995,João Santos,66,Masculino,São Paulo,Inativo
3996,Maria Silva,58,Masculino,Curitiba,Inativo
3997,João Gomes,39,Feminino,Belo Horizonte,Inativo
3998,Pedro Oliveira,35,Masculino,Salvador,Inativo
3999,Paulo Silva,56,Feminino,Belo Horizonte,Ativo
4000,Lucas Souza,54,Masculino,Belo Horizonte,Novo
4001,Maria Gomes,65,Feminino,São Paulo,Novo
4002,Maria Lima,49,Feminino,Curitiba,VIP
4003,Francisca Oliveira,52,Masculino,Curitiba,Novo
4004,João Costa,20,Masculino,Curitiba,Novo
4005,Maria Santos,19,Masculino,Curitiba,Ativo
4006,Juliana Gomes,41,Feminino,Salvador,Inativo
4007,Maria Costa,67,Masculino,Salvador,Novo
4008,Francisca Lima,63,Masculino,Belo Horizonte,Novo
4009,Juliana Pereira,21,Masculino,Rio de Janeiro,VIP
4010,Lucas Costa,30,Masculino,Salvador,Inativo
4011,Pedro Gomes,42,Masculino,Curitiba,VIP
4012,João Gomes,69,Masculino,Salvador,Inativo
4013,Juliana Almeida,65,Masculino,Salvador,Inativo
4014,Francisca Oliveira,45,Feminino,Rio de Janeiro,VIP
4015,Francisca Santos,69,Feminino,Curitiba,Ativo
4016,Carlos Silva,50,Feminino,Salvador,Inativo
4017,Paulo Costa,48,Masculino,Curitiba,VIP
4018,Pedro Fernandes,26,Masculino,São Paulo,Ativo
4019,Camila Souza,52,Masculino,Belo Horizonte,Novo
4020,Carlos Lima,54,Masculino,Belo Horizonte,Novo
4021,Pedro Pereira,52,Feminino,Belo Horizonte,Inativo
4022,João Pereira,24,Masculino,Salvador,VIP
4023,Juliana Almeida,23,Masculino,Rio de Janeiro,Novo
4024,Juliana Lima,66,Feminino,Curitiba,Inativo
4025,Maria Santos,29,Feminino,São Paulo,Novo
4026,Juliana Lima,58,Feminino,São Paulo,Inativo
4027,Camila Oliveira,62,Masculino,Salvador,Ativo
4028,Maria Gomes,20,Masculino,São Paulo,Ativo
4029,Maria Almeida,21,Masculino,Curitiba,VIP
4030,Camila Souza,56,Masculino,Curitiba,Ativo
4031,Lucas Gomes,68,Masculino,Rio de Janeiro,Inativo
4032,João Almeida,31,Feminino,Belo Horizonte,Inativo
4033,Pedro Silva,36,Masculino,Rio de Janeiro,Novo
4034,Ana Silva,52,Feminino,Rio de Janeiro,Ativo
4035,Juliana Oliveira,46,Masculino,Belo Horizonte,Inativo
4036,Paulo Costa,20,Feminino,Curitiba,Novo
4037,João Pereira,34,Feminino,Belo Horizonte,Ativo
4038,Ana Oliveira,67,Masculino,Belo Horizonte,Novo
4039,Ana Costa,55,Masculino,Curitiba,Ativo
4040,Francisca Costa,28,Masculino,Rio de Janeiro,Ativo
4041,Ana Santos,21,Feminino,São Paulo,VIP
4042,Francisca Pereira,31,Feminino,Curitiba,Inativo
4043,Carlos Almeida,18,Feminino,Salvador,VIP
4044,Pedro Oliveira,41,Feminino,Belo Horizonte,Ativo
4045,Lucas Lima,65,Masculino,Salvador,VIP
4046,João Costa,46,Feminino,São Paulo,Novo
4047,Pedro Silva,48,Feminino,São Paulo,Novo
4048,Francisca Santos,23,Masculino,São Paulo,Ativo
4049,Ana Gomes,57,Feminino,Belo Horizonte,Novo
4050,Francisca Santos,36,Feminino,Rio de Janeiro,VIP
4051,João Almeida,63,Masculino,Rio de Janeiro,VIP
4052,João Silva,70,Feminino,Curitiba,Novo
4053,Juliana Fernandes,70,Feminino,Belo Horizonte,Novo
4054,Paulo Almeida,24,Feminino,Curitiba,Inativo
4055,Maria Silva,43,Feminino,Rio de Janeiro,Inativo
4056,Paulo Almeida,42,Feminino,Rio de Janeiro,VIP
4057,Francisca Oliveira,56,Masculino,Rio de Janeiro,Inativo
4058,Carlos Silva,40,Masculino,Rio de Janeiro,VIP
4059,Paulo Costa,53,Masculino,Salvador,Ativo
4060,João Fernandes,60,Masculino,Rio de Janeiro,VIP
4061,João Pereira,62,Feminino,Salvador,Inativo
4062,Juliana Costa,39,Masculino,Salvador,Inativo
4063,Pedro Oliveira,43,Masculino,Rio de Janeiro,Inativo
4064,Lucas Costa,31,Feminino,São Paulo,VIP
4065,Paulo Costa,59,Feminino,São Paulo,Inativo
4066,Juliana Lima,31,Feminino,Salvador,Ativo
4067,Carlos Oliveira,68,Masculino,Curitiba,VIP
4068,João Almeida,56,Masculino,Curitiba,Novo
4069,João Silva,33,Masculino,Rio de Janeiro,Inativo
4070,Juliana Gomes,32,Feminino,Rio de Janeiro,Ativo
4071,Carlos Fernandes,58,Feminino,Curitiba,Inativo
4072,Lucas Pereira,70,Masculino,Belo Horizonte,Novo
4073,Ana Pereira,61,Masculino,Rio de Janeiro,Novo
4074,Francisca Silva,56,Feminino,Belo Horizonte,Inativo
4075,Juliana Lima,41,Masculino,Curitiba,VIP
4076,Lucas Pereira,35,Masculino,Belo Horizonte,Novo
4077,João Oliveira,68,Feminino,São Paulo,Inativo
4078,Pedro Lima,51,Masculino,Rio de Janeiro,VIP
4079,Juliana Santos,26,Masculino,Rio de Janeiro,Ativo
4080,Ana Gomes,27,Masculino,Rio de Janeiro,VIP
4081,João Gomes,46,Feminino,São Paulo,Inativo
4082,Camila Silva,55,Feminino,São Paulo,Inativo
4083,Juliana Pereira,66,Feminino,Curitiba,Ativo
4084,Lucas Santos,35,Feminino,Salvador,VIP
4085,Camila Lima,55,Masculino,Salvador,Inativo
4086,Camila Santos,63,Feminino,Salvador,Novo
4087,Camila Lima,44,Feminino,São Paulo,Inativo
4088,Carlos Pereira,69,Feminino,Rio de Janeiro,Novo
4089,Francisca Santos,43,Masculino,Salvador,Novo
4090,João Pereira,41,Feminino,São Paulo,Novo
4091,Paulo Oliveira,63,Masculino,Belo Horizonte,VIP
4092,Carlos Souza,61,Feminino,Rio de Janeiro,Inativo
4093,Juliana Pereira,40,Feminino,Belo Horizonte,Inativo
4094,Francisca Souza,63,Masculino,Belo Horizonte,Novo
4095,Ana Silva,47,Feminino,São Paulo,Ativo
4096,Ana Lima,18,Masculino,Salvador,Novo
4097,Francisca Gomes,29,Masculino,São Paulo,Ativo
4098,Carlos Silva,68,Masculino,Belo Horizonte,Novo
4099,Pedro Pereira,35,Masculino,Curitiba,Novo
4100,João Silva,65,Masculino,Belo Horizonte,VIP
4101,João Santos,27,Feminino,São Paulo,Novo
4102,Pedro Fernandes,41,Masculino,Salvador,Ativo
4103,Camila Silva,28,Masculino,Belo Horizonte,Ativo
4104,Ana Costa,35,Masculino,Salvador,VIP
4105,Maria Lima,37,Feminino,Salvador,Ativo
4106,Ana Silva,47,Masculino,São Paulo,Ativo
4107,Carlos Silva,19,Masculino,Salvador,Novo
4108,Camila Oliveira,36,Masculino,Rio de Janeiro,VIP
4109,Paulo Fernandes,29,Feminino,Curitiba,VIP
4110,Maria Oliveira,30,Masculino,Rio de Janeiro,VIP
4111,Francisca Lima,23,Masculino,Rio de Janeiro,Novo
4112,Maria Silva,35,Masculino,Rio de Janeiro,VIP
4113,Francisca Almeida,67,Feminino,São Paulo,Novo
4114,Paulo Gomes,22,Masculino,São Paulo,Inativo
4115,Carlos Almeida,21,Feminino,Salvador,Ativo
4116,Lucas Costa,53,Feminino,Salvador,Inativo
4117,Lucas Costa,35,Feminino,São Paulo,Novo
4118,Ana Silva,31,Masculino,Rio de Janeiro,VIP
4119,Camila Fernandes,46,Feminino,Curitiba,VIP
4120,Pedro Santos,36,Masculino,São Paulo,Inativo
4121,Maria Fernandes,31,Feminino,São Paulo,Ativo
4122,Lucas Souza,37,Feminino,Rio de Janeiro,Ativo
4123,Paulo Souza,41,Masculino,Curitiba,VIP
4124,Lucas Fernandes,28,Masculino,Belo Horizonte,Inativo
4125,Paulo Lima,59,Masculino,Belo Horizonte,Ativo
4126,Camila Oliveira,26,Feminino,Rio de Janeiro,Ativo
4127,Camila Oliveira,19,Feminino,Curitiba,VIP
4128,Paulo Lima,37,Masculino,Salvador,Novo
4129,Francisca Santos,44,Masculino,Curitiba,VIP
4130,Lucas Souza,70,Feminino,Curitiba,VIP
4131,Juliana Lima,66,Masculino,São Paulo,Inativo
4132,João Gomes,21,Feminino,Rio de Janeiro,Novo
4133,Juliana Oliveira,43,Feminino,Salvador,Novo
4134,Maria Santos,33,Feminino,Belo Horizonte,VIP
4135,Maria Gomes,22,Feminino,São Paulo,Ativo
4136,Ana Lima,31,Masculino,Curitiba,Inativo
4137,Francisca Souza,34,Feminino,Curitiba,Ativo
4138,Pedro Lima,46,Masculino,Curitiba,Inativo
4139,Camila Silva,35,Feminino,Curitiba,Novo
4140,Paulo Gomes,52,Masculino,Curitiba,Novo
4141,Ana Pereira,57,Feminino,Belo Horizonte,Novo
4142,Juliana Almeida,47,Masculino,Belo Horizonte,Ativo
4143,Pedro Gomes,56,Masculino,Salvador,VIP
4144,Pedro Lima,66,Feminino,Rio de Janeiro,VIP
4145,Francisca Costa,60,Masculino,São Paulo,Novo
4146,Francisca Fernandes,34,Masculino,Salvador,Ativo
4147,Francisca Pereira,37,Feminino,Curitiba,Novo
4148,Carlos Pereira,36,Masculino,Salvador,VIP
4149,Camila Almeida,37,Feminino,São Paulo,Ativo
4150,Carlos Souza,28,Masculino,São Paulo,Inativo
4151,João Almeida,34,Feminino,São Paulo,Novo
4152,João Lima,70,Feminino,Rio de Janeiro,Inativo
4153,João Costa,36,Masculino,Rio de Janeiro,Novo
4154,Maria Oliveira,51,Masculino,Rio de Janeiro,Novo
4155,Juliana Santos,58,Masculino,Curitiba,Ativo
4156,Lucas Gomes,70,Feminino,Belo Horizonte,Ativo
4157,Maria Silva,20,Feminino,Salvador,Ativo
4158,Pedro Silva,26,Masculino,Curitiba,Novo
4159,Juliana Gomes,21,Masculino,Curitiba,Inativo
4160,Francisca Souza,42,Feminino,Rio de Janeiro,Inativo
4161,Juliana Souza,52,Masculino,Salvador,Novo
4162,Paulo Santos,21,Masculino,Belo Horizonte,Novo
4163,Carlos Oliveira,37,Feminino,São Paulo,Inativo
4164,Camila Pereira,44,Masculino,Curitiba,Inativo
4165,Carlos Fernandes,33,Feminino,Rio de Janeiro,VIP
4166,Francisca Gomes,60,Masculino,São Paulo,Inativo
4167,Camila Almeida,69,Feminino,Belo Horizonte,VIP
4168,Paulo Fernandes,34,Masculino,Belo Horizonte,VIP
4169,Camila Silva,23,Feminino,Salvador,VIP
4170,Carlos Gomes,24,Feminino,Salvador,Inativo
4171,Francisca Santos,63,Masculino,Salvador,VIP
4172,Maria Silva,67,Masculino,São Paulo,Inativo
4173,Carlos Oliveira,26,Masculino,São Paulo,VIP
4174,Ana Lima,65,Masculino,Salvador,Ativo
4175,Maria Pereira,26,Masculino,Curitiba,Novo
4176,Ana Costa,61,Feminino,Curitiba,VIP
4177,Maria Santos,45,Masculino,Curitiba,Inativo
4178,Francisca Almeida,62,Masculino,Curitiba,Novo
4179,Pedro Fernandes,42,Masculino,Belo Horizonte,Ativo
4180,Juliana Santos,69,Masculino,São Paulo,Novo
4181,Carlos Pereira,40,Masculino,Belo Horizonte,VIP
4182,João Pereira,63,Masculino,Belo Horizonte,VIP
4183,Francisca Souza,44,Feminino,Rio de Janeiro,Novo
4184,Carlos Souza,47,Feminino,Rio de Janeiro,VIP
4185,Pedro Souza,57,Feminino,Curitiba,VIP
4186,Maria Pereira,18,Masculino,Salvador,Novo
4187,Camila Gomes,52,Feminino,Belo Horizonte,VIP
4188,Carlos Almeida,66,Masculino,Belo Horizonte,Novo
4189,Pedro Souza,65,Masculino,Rio de Janeiro,Ativo
4190,Camila Almeida,47,Masculino,Salvador,Novo
4191,Francisca Gomes,68,Feminino,Curitiba,Ativo
4192,Pedro Gomes,49,Masculino,São Paulo,Ativo
4193,Juliana Santos,57,Feminino,Curitiba,Ativo
4194,Camila Lima,22,Masculino,Salvador,Inativo
4195,Maria Oliveira,47,Masculino,São Paulo,VIP
4196,Camila Lima,56,Feminino,Rio de Janeiro,Ativo
4197,Juliana Oliveira,56,Masculino,São Paulo,VIP
4198,Paulo Almeida,63,Feminino,Belo Horizonte,Ativo
4199,Paulo Oliveira,55,Masculino,Rio de Janeiro,VIP
4200,Camila Santos,27,Masculino,Rio de Janeiro,Novo
4201,Paulo Fernandes,60,Masculino,Belo Horizonte,VIP
4202,Francisca Pereira,47,Feminino,Salvador,Novo
4203,Lucas Lima,54,Feminino,Salvador,Novo
4204,Paulo Santos,69,Masculino,Belo Horizonte,VIP
4205,Maria Silva,53,Masculino,Salvador,Inativo
4206,Francisca Lima,39,Feminino,Curitiba,Novo
4207,Maria Costa,38,Feminino,Belo Horizonte,Inativo
4208,Ana Silva,60,Masculino,Salvador,Ativo
4209,Pedro Costa,26,Feminino,Curitiba,VIP
4210,Camila Santos,37,Feminino,Salvador,Novo
4211,Camila Santos,45,Feminino,Rio de Janeiro,VIP
4212,Paulo Silva,53,Masculino,Salvador,Novo
4213,Francisca Pereira,44,Feminino,Rio de Janeiro,Ativo
4214,Lucas Pereira,45,Masculino,Salvador,VIP
4215,Paulo Santos,68,Masculino,São Paulo,VIP
4216,Paulo Souza,52,Feminino,Salvador,VIP
4217,Carlos Oliveira,57,Masculino,Curitiba,Inativo
4218,Ana Gomes,52,Feminino,São Paulo,Novo
4219,Carlos Silva,62,Feminino,Belo Horizonte,VIP
4220,Maria Almeida,56,Feminino,São Paulo,Ativo
4221,Juliana Souza,66,Masculino,Curitiba,VIP
4222,Ana Lima,60,Feminino,Belo Horizonte,Ativo
4223,Lucas Silva,66,Masculino,Curitiba,Inativo
4224,Carlos Fernandes,23,Masculino,Belo Horizonte,Inativo
4225,Francisca Almeida,20,Masculino,Curitiba,VIP
4226,Maria Silva,57,Masculino,Salvador,Novo
4227,Ana Gomes,50,Masculino,São Paulo,VIP
4228,Francisca Santos,49,Feminino,Belo Horizonte,Ativo
4229,Paulo Pereira,54,Masculino,São Paulo,Ativo
4230,Ana Souza,23,Masculino,Salvador,Novo
4231,Juliana Costa,23,Masculino,Rio de Janeiro,Inativo
4232,João Souza,37,Masculino,São Paulo,VIP
4233,João Almeida,22,Masculino,Belo Horizonte,Novo
4234,Carlos Costa,42,Feminino,São Paulo,Ativo
4235,Paulo Souza,41,Masculino,Salvador,Novo
4236,Francisca Souza,43,Feminino,Salvador,VIP
4237,João Oliveira,38,Masculino,Curitiba,VIP
4238,Maria Gomes,43,Masculino,Salvador,Novo
4239,Carlos Lima,38,Masculino,Salvador,Inativo
4240,Paulo Souza,41,Masculino,Curitiba,Ativo
4241,Camila Silva,41,Masculino,Rio de Janeiro,VIP
4242,Camila Souza,40,Masculino,Salvador,Novo
4243,Carlos Lima,59,Feminino,Rio de Janeiro,Inativo
4244,Francisca Almeida,65,Feminino,São Paulo,Inativo
4245,Camila Costa,34,Masculino,Curitiba,Ativo
4246,João Fernandes,46,Feminino,Belo Horizonte,VIP
4247,Camila Fernandes,48,Feminino,Salvador,Inativo
4248,Ana Lima,42,Masculino,Salvador,VIP
4249,Carlos Pereira,48,Masculino,Belo Horizonte,Ativo
4250,Francisca Silva,42,Feminino,São Paulo,Ativo
4251,Pedro Silva,31,Masculino,São Paulo,Novo
4252,Juliana Souza,26,Feminino,Salvador,Ativo
4253,Paulo Costa,63,Masculino,Salvador,VIP
4254,João Silva,47,Masculino,Curitiba,VIP
4255,Carlos Almeida,61,Masculino,Salvador,VIP
4256,Juliana Souza,57,Feminino,Salvador,Novo
4257,Pedro Almeida,50,Masculino,Salvador,VIP
4258,Carlos Lima,69,Masculino,Rio de Janeiro,Novo
