ID_Venda;Data_Venda;Produto;Categoria;Quantidade;Preco_Unitario;Desconto;Cliente;Cidade;Estado;Forma_Pagamento;Valor_Total
3706;2024-09-18;Notebook;Eletrônicos;4;4041.39;0.03;Matthew Howard;Davidton;Maryland;Cartão de Crédito;15680.59
3707;2023-03-25;Monitor;Eletrônicos;2;2886.38;0.05;Christina Crosby;Smithshire;Illinois;Cartão de Crédito;5484.12
3708;2024-11-10;Smartphone;Acessórios;3;4052.9;0.04;Jill Rios;New Ronaldview;South Dakota;Pix;11672.35
3709;2024-04-01;Tablet;Eletrônicos;6;4492.59;0.14;Eric Mckinney;Marksmouth;California;Pix;23181.76
3710;2024-09-30;Tablet;Eletrônicos;4;505.45;0.18;Erica Williams;North Moniqueshire;Wyoming;Cartão de Débito;1657.88
3711;2024-04-02;Mouse;Acessórios;10;4601.25;0.3;Victor Elliott;Anthonyport;Iowa;Pix;32208.75
3712;2024-02-29;Notebook;Acessórios;8;2146.61;0.3;Joe Suarez;North Andre;Virginia;Cartão de Débito;12021.02
3713;2024-06-05;Smartphone;Acessórios;3;917.4;0.18;Melissa Martinez;Tonyastad;Michigan;Cartão de Crédito;2256.8
3714;2023-03-17;Teclado;Eletrônicos;6;679.85;0.2;Kyle Bennett;Lake Jonathanstad;Kansas;Cartão de Débito;3263.28
3715;2024-11-23;Notebook;Eletrônicos;2;2257.45;0.02;Diana Scott;Port Robert;Maryland;Cartão de Crédito;4424.6
3716;2023-09-22;Notebook;Eletrônicos;1;308.23;0.2;Cassie Robertson;Haasburgh;Oregon;Pix;246.58
3717;2023-12-28;Smartphone;Eletrônicos;3;4201.8;0.2;Richard Gutierrez;West Mark;New Hampshire;Pix;10084.32
3718;2024-09-26;Tablet;Acessórios;7;1782.06;0.19;Jason Carlson;Port Angela;Idaho;Boleto;10104.28
3719;2023-09-28;Mouse;Eletrônicos;6;4732.63;0.07;Michelle Warren;Lake Mary;Wyoming;Cartão de Débito;26408.08
3720;2023-09-08;Mouse;Eletrônicos;1;1814.36;0.19;Shannon Martin;Garrisonport;Kentucky;Pix;1469.63
3721;2024-07-26;Mouse;Acessórios;7;4074.5;0.04;Mrs. Alicia Martinez;Bonniefort;North Dakota;Pix;27380.64
3722;2023-08-23;Monitor;Acessórios;1;3498.84;0.0;Jeffrey Wood;Loritown;North Carolina;Pix;3498.84
3723;2024-01-27;Tablet;Acessórios;1;503.92;0.24;Nichole Bass;Roseland;Ohio;Cartão de Crédito;382.98
3724;2024-03-18;Monitor;Acessórios;3;3516.75;0.28;Bradley Davis;West Kristenfort;Oregon;Pix;7596.18
3725;2023-05-23;Smartphone;Eletrônicos;6;3649.9;0.15;Hannah Roy;Bushside;Utah;Cartão de Crédito;18614.49
3726;2024-02-20;Monitor;Acessórios;4;4735.39;0.22;Joshua Blair;Amberborough;Nevada;Pix;14774.42
3727;2024-01-30;Notebook;Eletrônicos;7;1423.97;0.01;Erica Baldwin;East Tracyville;Nevada;Boleto;9868.11
3728;2023-07-24;Headset;Eletrônicos;2;402.01;0.29;Michael Fernandez;Port Stephanieborough;Vermont;Cartão de Crédito;570.85
3729;2023-05-12;Monitor;Acessórios;4;1435.49;0.07;Robert Bullock;Melissahaven;Colorado;Boleto;5340.02
3730;2022-12-16;Mouse;Eletrônicos;5;360.59;0.15;Justin Figueroa;New David;Utah;Boleto;1532.51
3731;2024-07-23;Teclado;Eletrônicos;4;4065.0;0.11;Troy Hamilton;Michaelshire;Washington;Pix;14471.4
3732;2023-12-20;Mouse;Acessórios;10;3917.42;0.0;Allen Parrish;New Sarah;Nebraska;Boleto;39174.2
3733;2024-07-09;Tablet;Acessórios;6;4701.94;0.22;Levi Hawkins;Leslieside;Vermont;Boleto;22005.08
3734;2024-03-08;Notebook;Acessórios;10;3552.9;0.1;Kimberly Huff;Christopherbury;South Dakota;Pix;31976.1
3735;2023-03-13;Smartphone;Eletrônicos;8;4461.37;0.19;Christopher Rogers;Trevinoton;Nebraska;Cartão de Débito;28909.68
3736;2023-10-17;Monitor;Acessórios;5;1439.59;0.24;Kimberly Washington;New Brent;Alaska;Cartão de Crédito;5470.44
3737;2023-09-17;Monitor;Eletrônicos;7;4187.09;0.21;Amanda Holmes;Kelseymouth;Nebraska;Pix;23154.61
3738;2024-10-17;Headset;Eletrônicos;3;1846.51;0.21;Megan Fields;New Robertachester;Iowa;Cartão de Débito;4376.23
3739;2023-05-30;Teclado;Eletrônicos;2;2702.84;0.12;John Henderson;West Noahburgh;Nebraska;Cartão de Débito;4757.0
3740;2024-06-15;Headset;Acessórios;7;1468.12;0.05;Kristin Ramos;Cooperport;Connecticut;Pix;9763.0
3741;2024-11-02;Mouse;Eletrônicos;5;3744.34;0.11;Thomas Bender;Melissamouth;Alaska;Pix;16662.31
3742;2023-07-09;Monitor;Acessórios;5;4454.99;0.17;Connie West;South Elizabeth;Oklahoma;Pix;18488.21
3743;2023-07-15;Smartphone;Acessórios;2;2025.03;0.14;Michael Goodwin;Reyesside;Arkansas;Cartão de Crédito;3483.05
3744;2023-12-18;Smartphone;Eletrônicos;6;4525.61;0.19;Jennifer Esparza;New Williammouth;Washington;Cartão de Crédito;21994.46
3745;2024-04-13;Teclado;Eletrônicos;9;4170.82;0.01;Mrs. Taylor Thompson;North April;Nebraska;Pix;37162.01
3746;2023-08-17;Headset;Acessórios;2;289.87;0.03;Robert Walker;East Haley;Georgia;Cartão de Débito;562.35
3747;2023-02-20;Tablet;Eletrônicos;5;816.24;0.29;Dr. Christopher Hernandez II;North Stacy;Nebraska;Pix;2897.65
3748;2024-09-07;Teclado;Acessórios;4;4305.63;0.25;Paul Fuller;Jasmineside;Mississippi;Cartão de Crédito;12916.89
3749;2022-12-21;Notebook;Acessórios;5;1854.0;0.12;Samantha Richards;Port Brandon;Oregon;Cartão de Débito;8157.6
3750;2023-05-11;Notebook;Acessórios;4;3402.99;0.09;Cassandra Dillon;Wilsonbury;Kentucky;Cartão de Crédito;12386.88
3751;2024-06-21;Headset;Eletrônicos;3;4454.44;0.05;William Williams;West Curtisside;Connecticut;Cartão de Débito;12695.15
3752;2024-10-06;Headset;Eletrônicos;9;1519.67;0.08;Jonathan Stewart;Thompsonstad;Maryland;Cartão de Crédito;12582.87
3753;2024-01-04;Notebook;Eletrônicos;9;108.99;0.0;Brittany Young;Mendozaberg;Minnesota;Pix;980.91
3754;2024-08-15;Teclado;Acessórios;7;1018.38;0.06;Austin Gutierrez;Meganport;Montana;Boleto;6700.94
3755;2023-04-28;Teclado;Eletrônicos;7;4766.8;0.15;Jennifer Terry;Reynoldsstad;New Mexico;Pix;28362.46
3756;2024-09-16;Monitor;Eletrônicos;3;2764.31;0.06;Frederick Richardson;South Maryburgh;Utah;Boleto;7795.35
3757;2024-09-25;Headset;Eletrônicos;10;427.7;0.05;Sarah Arnold;South Kendra;Alaska;Cartão de Débito;4063.15
3758;2024-06-26;Headset;Acessórios;9;160.15;0.14;Kenneth George;Kevinhaven;Washington;Pix;1239.56
3759;2024-03-09;Headset;Acessórios;1;3123.45;0.25;Amy Turner;South Rhonda;Idaho;Cartão de Débito;2342.59
3760;2024-03-28;Monitor;Acessórios;5;3340.18;0.07;Robert Franklin;Jonesside;Colorado;Boleto;15531.84
3761;2023-05-13;Monitor;Acessórios;9;1456.03;0.18;Matthew Roberts;Nathanborough;Florida;Boleto;10745.5
3762;2023-11-12;Headset;Eletrônicos;3;1484.76;0.02;Savannah Nguyen;Diazberg;Oklahoma;Boleto;4365.19
3763;2024-06-20;Mouse;Acessórios;7;3023.8;0.26;Dana Brooks;Port Kaylamouth;New Hampshire;Boleto;15663.28
3764;2023-03-25;Notebook;Eletrônicos;1;376.22;0.09;Mr. Keith Ross Jr.;West Ryan;Alabama;Cartão de Crédito;342.36
3765;2024-03-22;Monitor;Eletrônicos;4;4578.87;0.2;Edward Wu;East Thomas;Iowa;Cartão de Crédito;14652.38
3766;2023-03-03;Teclado;Eletrônicos;3;3381.47;0.01;Michelle Bowman;Kimberlychester;Hawaii;Cartão de Crédito;10042.97
3767;2024-03-21;Mouse;Acessórios;4;558.03;0.3;Elizabeth Walter;East Wendy;Louisiana;Cartão de Débito;1562.48
3768;2024-04-26;Notebook;Eletrônicos;1;642.11;0.27;Christopher Carlson;North Ericport;Iowa;Boleto;468.74
3769;2023-03-18;Mouse;Eletrônicos;9;2151.0;0.14;Isaiah Gonzalez;Aliciachester;North Dakota;Cartão de Débito;16648.74
3770;2023-01-07;Smartphone;Acessórios;6;4213.87;0.13;Todd Bell;Mollyborough;Georgia;Cartão de Crédito;21996.4
3771;2023-10-29;Notebook;Acessórios;2;1831.36;0.13;Bryan Silva;Davidborough;Colorado;Cartão de Crédito;3186.57
3772;2023-05-11;Smartphone;Eletrônicos;5;123.64;0.2;Sarah Williams;Martinshire;California;Pix;494.56
3773;2024-03-03;Mouse;Eletrônicos;10;1048.93;0.25;Michelle Hebert;Smithmouth;Mississippi;Cartão de Crédito;7866.98
3774;2024-09-02;Smartphone;Eletrônicos;6;2255.19;0.25;Tiffany Lynch;North Kennethland;Nebraska;Boleto;10148.35
3775;2022-12-05;Teclado;Acessórios;4;4007.85;0.16;Amber Armstrong;New Jennifer;Connecticut;Cartão de Débito;13466.38
3776;2024-11-03;Tablet;Acessórios;1;1568.83;0.04;Angela Johns;South Jacob;Wyoming;Cartão de Crédito;1506.08
3777;2024-01-25;Notebook;Eletrônicos;1;4381.28;0.06;Helen Gonzales;Port Kellyside;Arizona;Pix;4118.4
3778;2023-05-05;Teclado;Acessórios;5;2615.67;0.18;Crystal Manning;Lake Bradleytown;New Mexico;Pix;10724.25
3779;2024-11-01;Monitor;Acessórios;3;4393.08;0.21;Tammy Curtis;West Allisonberg;Indiana;Cartão de Crédito;10411.6
3780;2024-05-10;Teclado;Eletrônicos;6;320.78;0.05;Mary Gardner;Moraton;Hawaii;Cartão de Crédito;1828.45
3781;2024-10-24;Smartphone;Acessórios;5;774.53;0.16;Jason Anthony;Manuelmouth;New Jersey;Pix;3253.03
3782;2023-08-23;Teclado;Acessórios;4;2292.03;0.14;Paul Mcgee;Bobbyfort;Tennessee;Cartão de Crédito;7884.58
3783;2023-12-11;Headset;Acessórios;6;3336.75;0.18;Joanna Horne;West Karenberg;Hawaii;Boleto;16416.81
3784;2024-02-16;Smartphone;Acessórios;4;2494.54;0.15;Don Brown;Lake Danielle;Connecticut;Cartão de Crédito;8481.44
3785;2023-07-04;Teclado;Acessórios;7;3944.47;0.09;Heather Gonzalez;Lake Jacquelinehaven;Kentucky;Boleto;25126.27
3786;2024-04-22;Teclado;Acessórios;4;2036.24;0.26;John Walker DDS;Deborahton;Tennessee;Cartão de Crédito;6027.27
3787;2023-04-08;Smartphone;Eletrônicos;9;450.94;0.12;Xavier Kaufman;North Michele;Georgia;Boleto;3571.44
3788;2023-03-13;Monitor;Acessórios;2;480.53;0.28;Jonathan Walker;Jordantown;Ohio;Cartão de Crédito;691.96
3789;2023-06-29;Tablet;Eletrônicos;10;3845.61;0.1;Ann Harrison;East David;Florida;Cartão de Débito;34610.49
3790;2023-01-23;Notebook;Eletrônicos;10;3607.14;0.15;Kelly Edwards;Abbottborough;Hawaii;Pix;30660.69
3791;2022-12-29;Notebook;Eletrônicos;8;1568.17;0.1;John Montgomery;Port Lauren;Georgia;Pix;11290.82
3792;2024-08-15;Monitor;Acessórios;5;1056.29;0.11;Frank Smith;New Mark;New Mexico;Boleto;4700.49
3793;2024-08-04;Teclado;Eletrônicos;10;4438.21;0.25;Donald Wagner;West Cheyennestad;Oklahoma;Pix;33286.57
3794;2024-07-25;Teclado;Eletrônicos;5;2114.22;0.02;Amy Ball;Anneberg;Montana;Cartão de Crédito;10359.68
3795;2024-01-31;Smartphone;Eletrônicos;3;2765.59;0.01;Perry Schroeder;Port Samuel;New Mexico;Cartão de Débito;8213.8
3796;2024-01-17;Tablet;Eletrônicos;7;4629.97;0.15;Randall Lawrence;Chadview;Massachusetts;Pix;27548.32
3797;2024-02-09;Teclado;Eletrônicos;10;4981.23;0.12;Valerie Morales;South Nicole;Virginia;Pix;43834.82
3798;2023-11-22;Headset;Acessórios;7;3527.45;0.15;William Houston;Kimville;New Hampshire;Boleto;20988.33
3799;2023-01-28;Headset;Acessórios;6;4575.56;0.18;Taylor Jenkins;New Leebury;Missouri;Pix;22511.76
3800;2024-06-08;Monitor;Acessórios;10;3586.44;0.12;Melissa Martinez;Amberfurt;Indiana;Boleto;31560.67
3801;2023-04-23;Teclado;Eletrônicos;10;2104.05;0.29;Gary Stewart;Powellstad;Colorado;Pix;14938.75
3802;2024-06-27;Monitor;Acessórios;4;1355.24;0.07;Charles Ali;Schwartzmouth;Delaware;Boleto;5041.49
3803;2023-07-28;Mouse;Eletrônicos;2;1670.43;0.21;Colleen Hunter;Port Heathermouth;Arizona;Pix;2639.28
3804;2023-11-17;Smartphone;Eletrônicos;3;2891.74;0.14;Duane Morris;Nathanborough;Alabama;Pix;7460.69
3805;2024-01-28;Headset;Acessórios;1;4053.32;0.13;Michelle Boone;Whiteburgh;Vermont;Cartão de Débito;3526.39
3806;2022-12-09;Mouse;Acessórios;8;1347.17;0.25;Peter Chavez;Sheilaberg;Nebraska;Boleto;8083.02
3807;2024-01-30;Monitor;Acessórios;2;884.92;0.12;Danielle Ellison;South Davidburgh;Maryland;Cartão de Débito;1557.46
3808;2024-05-25;Teclado;Eletrônicos;5;2929.55;0.16;Benjamin Parker;Henryshire;Nevada;Cartão de Crédito;12304.11
3809;2024-10-18;Notebook;Acessórios;1;1599.11;0.26;Matthew Hubbard;Port Vanessa;Delaware;Cartão de Débito;1183.34
3810;2022-11-28;Notebook;Eletrônicos;9;1477.49;0.24;Matthew Moore;South Theresa;Illinois;Cartão de Débito;10106.03
3811;2024-09-15;Smartphone;Eletrônicos;4;3167.54;0.08;Amanda Johns;South Jodi;Kansas;Pix;11656.55
3812;2024-07-01;Tablet;Eletrônicos;2;1255.99;0.14;Lance Robinson;Lake Alejandroton;Washington;Cartão de Crédito;2160.3
3813;2024-01-25;Tablet;Eletrônicos;2;3486.05;0.01;Emily Hernandez;Teresaton;Alabama;Cartão de Crédito;6902.38
3814;2023-02-05;Smartphone;Acessórios;8;2685.04;0.16;Ryan Gibson;Michelehaven;Rhode Island;Cartão de Crédito;18043.47
3815;2024-06-24;Smartphone;Acessórios;2;125.44;0.04;Garrett Smith;Port Michelleburgh;Washington;Cartão de Crédito;240.84
3816;2023-12-24;Smartphone;Eletrônicos;4;819.94;0.05;Barbara Blanchard;Dawnborough;New York;Boleto;3115.77
3817;2024-04-16;Monitor;Eletrônicos;3;3515.86;0.07;Michelle Flynn MD;Port Candace;New Mexico;Boleto;9809.25
3818;2022-12-26;Monitor;Eletrônicos;8;2157.58;0.04;Dylan Robinson;West Ashleybury;Idaho;Cartão de Débito;16570.21
3819;2023-06-17;Headset;Eletrônicos;6;2182.07;0.02;Monique Cooper;Port Thomasville;Utah;Boleto;12830.57
3820;2023-05-16;Headset;Acessórios;6;805.01;0.09;Sandra Young;West Danielchester;Vermont;Boleto;4395.35
3821;2024-06-12;Monitor;Acessórios;4;1275.75;0.04;Carlos Best;Ricetown;Missouri;Cartão de Crédito;4898.88
3822;2023-10-20;Smartphone;Eletrônicos;8;3896.89;0.24;Tina Smith;Richardtown;Kansas;Pix;23693.09
3823;2023-03-20;Mouse;Eletrônicos;5;4064.16;0.26;Michael Barber;South Matthewbury;Hawaii;Pix;15037.39
3824;2024-07-19;Smartphone;Eletrônicos;5;1016.64;0.23;Mark Williams;Port Lisa;Ohio;Pix;3914.06
3825;2023-08-25;Monitor;Eletrônicos;1;914.69;0.02;Christopher Bowen;West Michaelhaven;Alabama;Cartão de Crédito;896.4
3826;2024-04-29;Teclado;Acessórios;6;1634.6;0.27;Cynthia Smith;West Michaelberg;Virginia;Pix;7159.55
3827;2023-12-22;Mouse;Acessórios;7;1594.02;0.08;Benjamin Bond;Traceychester;New Hampshire;Pix;10265.49
3828;2024-06-29;Notebook;Eletrônicos;3;2746.52;0.03;Janice Smith;West Joshua;South Dakota;Cartão de Débito;7992.37
3829;2022-11-28;Teclado;Acessórios;7;2051.21;0.13;Andrew Kline;Paulburgh;New Jersey;Boleto;12491.87
3830;2023-03-17;Smartphone;Acessórios;7;2787.35;0.27;Carolyn Stanley;Eatonstad;Virginia;Boleto;14243.36
3831;2023-12-28;Smartphone;Eletrônicos;5;111.75;0.18;Evelyn Cohen;New Ritastad;Arizona;Boleto;458.18
3832;2023-02-18;Smartphone;Eletrônicos;8;2915.51;0.2;Theresa Gonzalez;Port Paulafort;Delaware;Boleto;18659.26
3833;2024-04-29;Headset;Acessórios;8;2462.48;0.12;Teresa White;South Jessicaberg;Kansas;Cartão de Débito;17335.86
3834;2024-07-21;Monitor;Eletrônicos;5;3297.44;0.09;David Clark;New Evan;Nevada;Cartão de Débito;15003.35
3835;2024-10-12;Mouse;Eletrônicos;8;3468.0;0.26;Thomas Stevens;Port Josephside;Louisiana;Cartão de Débito;20530.56
3836;2024-04-12;Smartphone;Acessórios;1;1544.22;0.2;Nicole Howard;Port Devon;Texas;Cartão de Débito;1235.38
3837;2024-06-10;Headset;Eletrônicos;3;2637.98;0.0;Derrick Walker;Wardside;California;Pix;7913.94
3838;2023-04-15;Mouse;Eletrônicos;6;4097.77;0.12;Melissa Cain;Davidfurt;West Virginia;Boleto;21636.23
3839;2024-07-05;Monitor;Eletrônicos;5;2534.43;0.16;Angela Salazar;Kevinfurt;Indiana;Boleto;10644.61
3840;2024-07-23;Monitor;Eletrônicos;8;2104.18;0.25;Christopher Dominguez;Mandyview;Massachusetts;Boleto;12625.08
3841;2024-10-04;Smartphone;Acessórios;10;4538.66;0.25;Destiny Humphrey;Kimland;North Carolina;Pix;34039.95
3842;2023-02-21;Smartphone;Eletrônicos;7;3105.81;0.23;Robert Alexander;New Marthaton;Delaware;Cartão de Crédito;16740.32
3843;2023-12-21;Notebook;Acessórios;10;4196.27;0.08;Kelly Gomez;West Timothy;Arizona;Pix;38605.68
3844;2023-03-01;Headset;Eletrônicos;2;4696.6;0.15;Chris Smith;Johnsonland;Oklahoma;Boleto;7984.22
3845;2023-03-08;Notebook;Acessórios;3;2923.62;0.01;Kevin Schroeder;Marcusstad;Alaska;Cartão de Crédito;8683.15
3846;2023-01-23;Tablet;Acessórios;8;3590.51;0.26;Darren Stokes;South Dennis;Virginia;Boleto;21255.82
3847;2024-08-14;Tablet;Acessórios;9;2673.19;0.1;Ryan Elliott;Walterfurt;Texas;Pix;21652.84
3848;2023-06-27;Tablet;Eletrônicos;7;1990.5;0.03;Nicholas Roberts;Lisamouth;Nebraska;Cartão de Crédito;13515.49
3849;2024-06-10;Mouse;Acessórios;1;3124.45;0.2;Christopher Hickman;Owenville;Georgia;Pix;2499.56
3850;2023-06-27;Headset;Eletrônicos;8;1941.05;0.15;Megan Schmidt;Miguelfurt;Oklahoma;Boleto;13199.14
3851;2023-04-09;Headset;Acessórios;8;2593.21;0.07;Jay Cochran;Hernandezville;Nebraska;Cartão de Crédito;19293.48
3852;2023-09-21;Tablet;Eletrônicos;4;741.45;0.04;Michael Bowers;North Dariusshire;Oklahoma;Boleto;2847.17
3853;2024-07-31;Smartphone;Eletrônicos;2;3780.71;0.22;Dr. Vanessa Gomez;West Brittanyville;Utah;Pix;5897.91
3854;2022-12-21;Mouse;Acessórios;5;3458.96;0.07;Amanda Green;New Dawnport;Florida;Boleto;16084.16
3855;2023-09-26;Tablet;Eletrônicos;8;4247.53;0.27;Jesse Evans;Contrerasport;Massachusetts;Boleto;24805.58
3856;2023-02-06;Tablet;Eletrônicos;7;1290.1;0.01;Candace Jones;Lake Priscillaberg;Montana;Cartão de Crédito;8940.39
3857;2022-12-11;Mouse;Acessórios;5;1385.58;0.11;Samantha Torres;South Haroldburgh;Arizona;Pix;6165.83
3858;2024-08-12;Notebook;Acessórios;7;3905.86;0.24;Erika Vasquez;Port Danaland;Illinois;Cartão de Crédito;20779.18
3859;2024-09-14;Smartphone;Eletrônicos;5;1747.25;0.25;Samuel Taylor;Lake Tammystad;New Mexico;Pix;6552.19
3860;2024-04-01;Headset;Acessórios;4;4438.44;0.3;Brooke Harris;Lake Kathyville;Iowa;Cartão de Débito;12427.63
3861;2023-02-16;Mouse;Eletrônicos;9;4769.35;0.02;Keith Glover;New Amanda;Arizona;Cartão de Crédito;42065.67
3862;2023-02-23;Smartphone;Acessórios;7;3456.71;0.07;Robert Sellers;East Jessicaburgh;Georgia;Pix;22503.18
3863;2024-04-30;Smartphone;Acessórios;10;3371.77;0.24;Isabella Sanders;New Crystalstad;Iowa;Cartão de Débito;25625.45
3864;2023-03-05;Tablet;Acessórios;10;3557.43;0.17;Keith David;Watersshire;California;Pix;29526.67
3865;2023-05-09;Notebook;Eletrônicos;1;2086.88;0.05;Devin Clay;Krauseview;Alabama;Pix;1982.54
3866;2024-07-16;Monitor;Eletrônicos;4;1893.73;0.08;Kenneth Martinez;Joneshaven;New Mexico;Pix;6968.93
3867;2024-11-19;Smartphone;Eletrônicos;3;2800.61;0.12;Claudia Roth;Andersonland;New Hampshire;Cartão de Crédito;7393.61
3868;2024-07-18;Notebook;Acessórios;8;1632.25;0.26;Joseph Cook;Billyberg;Texas;Boleto;9662.92
3869;2023-01-26;Tablet;Acessórios;9;421.12;0.01;Daniel Sanchez;Hortonfort;Vermont;Pix;3752.18
3870;2023-06-27;Tablet;Acessórios;2;2782.09;0.08;Jessica Garrison;West Joshire;Texas;Cartão de Crédito;5119.05
3871;2023-08-27;Mouse;Eletrônicos;2;195.59;0.01;Mary Chambers;Chadport;Rhode Island;Cartão de Crédito;387.27
3872;2023-07-24;Teclado;Acessórios;5;2056.75;0.04;Jason Blankenship;North Kathy;Idaho;Cartão de Débito;9872.4
3873;2024-02-13;Smartphone;Acessórios;8;2934.19;0.12;Dawn Strickland;Lake Christinaville;Nebraska;Boleto;20656.7
3874;2024-07-06;Tablet;Acessórios;4;551.8;0.01;Jennifer Clarke;Melissamouth;Illinois;Boleto;2185.13
3875;2024-06-08;Mouse;Eletrônicos;3;944.1;0.18;Debra Guzman;Christinaberg;Rhode Island;Pix;2322.49
3876;2024-08-03;Notebook;Eletrônicos;5;4043.18;0.02;Nicole Bryant;West Margaretmouth;Maryland;Boleto;19811.58
3877;2024-03-16;Tablet;Eletrônicos;6;2948.54;0.23;Angela Miller;Yolandaville;Montana;Pix;13622.25
3878;2024-01-29;Smartphone;Eletrônicos;5;1987.11;0.04;Douglas Smith;West Annashire;Missouri;Cartão de Débito;9538.13
3879;2023-04-11;Monitor;Eletrônicos;8;1757.15;0.09;Ashlee Mitchell;Ingramberg;Florida;Cartão de Débito;12792.05
3880;2023-06-23;Headset;Acessórios;8;2550.38;0.21;James Rodriguez;North Kendra;Washington;Pix;16118.4
3881;2023-03-02;Smartphone;Eletrônicos;3;2794.67;0.06;Ryan Jackson;South Lisachester;Michigan;Cartão de Débito;7880.97
3882;2024-09-21;Mouse;Acessórios;8;637.4;0.09;Robert Santiago;Jenningsborough;Pennsylvania;Pix;4640.27
3883;2024-01-16;Notebook;Eletrônicos;2;4266.36;0.1;Katherine Rojas;Port Stevenfurt;Idaho;Cartão de Débito;7679.45
3884;2023-05-12;Tablet;Acessórios;3;3966.41;0.2;Christopher Dunn;Lisachester;Pennsylvania;Boleto;9519.38
3885;2023-05-06;Tablet;Acessórios;6;4454.05;0.2;Cheryl Duran;Christineburgh;Montana;Boleto;21379.44
3886;2022-12-04;Mouse;Eletrônicos;9;2449.3;0.24;Paul Smith;South Cynthia;New York;Boleto;16753.21
3887;2023-08-17;Teclado;Acessórios;8;2096.47;0.04;Suzanne Thompson;Comptonhaven;Oklahoma;Pix;16100.89
3888;2023-06-25;Monitor;Acessórios;10;4381.81;0.09;Joseph Price;West Tylerbury;Hawaii;Cartão de Débito;39874.47
3889;2023-04-24;Notebook;Acessórios;7;4456.04;0.16;Amy Jennings;Amymouth;Kentucky;Boleto;26201.52
3890;2023-11-20;Tablet;Acessórios;7;161.13;0.25;Randy Carson DDS;Lake Kaylaland;Missouri;Cartão de Crédito;845.93
3891;2023-01-14;Notebook;Eletrônicos;7;3790.35;0.02;Christina Williams;New Amy;Washington;Cartão de Crédito;26001.8
3892;2024-06-01;Mouse;Acessórios;8;2541.49;0.27;Tina Mclaughlin;Rebeccaland;Kansas;Cartão de Crédito;14842.3
3893;2024-10-03;Tablet;Acessórios;3;3831.0;0.04;David Wood;Johnsonport;Pennsylvania;Cartão de Débito;11033.28
3894;2023-05-25;Smartphone;Acessórios;7;369.0;0.28;Jeremy Mahoney;Jonesshire;South Dakota;Cartão de Débito;1859.76
3895;2024-11-07;Headset;Eletrônicos;9;3459.15;0.07;Kelly Webb;North Erica;South Dakota;Cartão de Crédito;28953.09
3896;2024-09-29;Mouse;Eletrônicos;8;278.49;0.0;Scott Villarreal;North Melanieport;California;Cartão de Crédito;2227.92
3897;2023-07-23;Headset;Acessórios;9;1566.87;0.22;Wanda Lewis;East Garychester;Massachusetts;Cartão de Débito;10999.43
3898;2024-03-24;Smartphone;Acessórios;7;339.74;0.26;Jesse Ramsey;Erikastad;New York;Cartão de Débito;1759.85
3899;2023-06-19;Mouse;Acessórios;4;3049.26;0.19;Mark Bishop;Port Danielberg;Tennessee;Boleto;9879.6
3900;2024-03-07;Notebook;Eletrônicos;10;3755.99;0.24;Beth Kim;Gregoryfurt;New Mexico;Cartão de Débito;28545.52
3901;2023-04-20;Notebook;Eletrônicos;2;4682.18;0.0;Mrs. Kelli Morton;Lozanochester;Utah;Cartão de Débito;9364.36
3902;2023-07-01;Headset;Acessórios;4;4917.04;0.12;Patricia Williams;Fisherchester;Ohio;Cartão de Débito;17307.98
3903;2023-11-10;Mouse;Acessórios;5;2964.11;0.24;Brian Humphrey;Greerborough;Nevada;Pix;11263.62
3904;2023-03-27;Mouse;Acessórios;9;4609.05;0.02;Anna Jordan;North Joseph;Nebraska;Cartão de Crédito;40651.82
3905;2023-09-13;Teclado;Acessórios;9;4082.98;0.06;Joseph Mayo;Sierraborough;California;Cartão de Débito;34542.01
3906;2024-05-07;Teclado;Acessórios;7;878.61;0.13;Isaiah Finley;New Jayhaven;Connecticut;Pix;5350.73
3907;2024-03-07;Notebook;Acessórios;4;1552.77;0.1;Travis Lewis;Hooverstad;Missouri;Boleto;5589.97
3908;2024-08-20;Notebook;Eletrônicos;6;1949.06;0.22;John Murray;Brownfort;Minnesota;Pix;9121.6
3909;2023-08-07;Mouse;Acessórios;9;2804.6;0.17;Robert Davidson;Lake Marisabury;Washington;Pix;20950.36
3910;2024-08-16;Monitor;Eletrônicos;10;401.07;0.03;Dr. Wesley Fields MD;New Sarah;Wyoming;Cartão de Débito;3890.38
3911;2024-07-24;Teclado;Eletrônicos;7;4723.89;0.27;Justin Hernandez;Roberttown;Kentucky;Cartão de Débito;24139.08
3912;2024-04-30;Monitor;Eletrônicos;3;678.6;0.26;Jay Ramirez;Lake Deborahchester;Iowa;Cartão de Débito;1506.49
3913;2024-07-07;Mouse;Eletrônicos;3;3344.46;0.26;Kenneth Wolf;Jacobchester;Minnesota;Boleto;7424.7
3914;2024-01-30;Notebook;Acessórios;5;3711.41;0.13;Daniel Wilson;Port Johnberg;North Carolina;Cartão de Crédito;16144.63
3915;2024-06-24;Mouse;Eletrônicos;1;407.14;0.11;Kimberly Mathis;Margaretchester;Missouri;Cartão de Crédito;362.35
3916;2023-06-20;Tablet;Eletrônicos;5;443.25;0.13;Makayla Wolf;Lake Alyssafurt;Connecticut;Boleto;1928.14
3917;2024-01-23;Monitor;Acessórios;2;249.71;0.08;Christopher Sheppard;Garciatown;Oklahoma;Boleto;459.47
